XYXYXy,XYYYxYYXyyyXy,r2,0,0,True
XYXyxY,XXYXYXXYYxxyy,r2,0,3,True
XXyxY,XYYxYYXyyXy,r2,0,1,False
XXYXY,XXYXYYxYXYXXyy,r2,0,5,True
XYXyxY,XXYYXYXXyxyxY,r2,0,4,True
XYXyxY,XXXYxYxxyyyxY,r2,0,0,True
XYXyxY,XXXyXYYxxxyxy,r2,0,1,False
XYYxYxY,XYxyXyyyyy,r2,0,7,False
XYXYxYXYY,XYXYXYxyyxY,r2,0,2,True
XYXYXYYxyyy,XYXYXyyxyxYY,r2,2,9,False
XXXyxxY,XXXXXYXXyxy,r2,2,10,True
XYYYXYxYXyxyy,XYxYXyxYYXyxy,r2,2,7,True
XXYXY,XXyXyyyxYYxYYY,r2,0,0,True
XXYXYXY,XXyyyxyxYxYY,r2,2,8,False
XYXyxY,XXYXyXyyxxyxYxY,r2,0,0,True
XXyxY,XXXYxYxyXYXXy,r2,0,10,True
XXyxY,XXYXyxYXyxyyxY,r2,0,0,True
XXyxY,XXXYXXyXyyxYYY,r2,0,4,True
XYXyxY,XXXXYYYXYYXXY,r2,3,1,True
XXyxY,XYYXYYYxyyxyy,r2,0,1,False
XYxyXYxyXy,XXyXYXyyyXy,r2,0,3,True
XXyxY,XYXyyxyXYxYxY,r2,0,7,False
XYXyxY,XXYxxYXXyXY,r2,1,10,False
XXYXY,XXXyxxYYxyXXY,r2,0,0,True
XXXXYxyXY,XXXYXyXYxYxy,r2,1,1,True
XXXyxxY,XXXYxyXXY,r2,0,4,False
XXYxY,XXYxyXYYxYXYXY,r2,0,0,True
XXYXXyxxy,XXYYxyxyxY,r2,0,1,False
XXyxY,XXXYXyxyXXXYY,r2,0,0,True
XYXyxY,XXXYxxyxxYXXy,r2,3,8,False
XXXyXYXY,XXYXYXyXyXY,r2,1,1,True
XXyxY,XXYYXYXXyXyyxy,r2,0,6,True
XXyxY,XYXyXYxyyxYxY,r2,0,10,False
XYXyxY,XXXYXyxYxyxxY,r2,0,8,True
XYXyxY,XXYXYxYYYXyyy,r2,2,11,True
XYXyxY,XXYxYYXXyXyxY,r2,0,0,True
XXyxY,XXYxyyxyyXYxY,r2,0,5,False
XXYxY,XXyxyxYYY,r2,1,8,False
XXyxY,XXYXXYYXyyyXy,r2,1,12,False
XXXYY,XXXyyxxYxYXY,r2,0,9,False
XYXyxY,XXXXYYYXXYYxy,r2,2,3,False
XXyxY,XXYxYXXYxYxyyy,r2,0,5,True
XXXXYXY,XXXXyyxYXYxY,r2,0,0,True
XXYYxxy,XYYYYxYXy,r2,3,3,True
XXYxY,XXXyxYXYxyyxYY,r2,1,9,True
XYXyxY,XXXXXYxYYxyXY,r2,3,1,True
XXYXYXY,XXyyyyxYYYYXYXY,r2,0,0,True
XYXyxY,XXyxyXyxYxYxy,r2,0,9,True
XXYxYXy,XYXYxyy,r2,0,4,False
XXyxY,XXXXXyXXYXY,r2,2,6,True
XYXyxY,XXXXYYYxxxYXyxy,r2,0,1,False
XXYxY,XXYXyyxYxxy,r2,0,1,False
XXYxY,XXYXYYYXyxxyxy,r2,0,3,False
XXYxxyxy,XXXYxYXYXXYXXYY,r2,4,5,True
XXyxY,XXYYxyxYXyyXy,r2,0,8,True
XXYXY,XXXYYXYYYxyXy,r2,0,7,True
XYYYXyxY,XYXYYxYYXYxyy,r2,0,1,False
XXyxY,XXXYXyyxYxY,r2,0,0,True
XYXyxY,XXYXYXXyxxY,r2,0,3,True
XYXyxY,XXXYxYXYYXY,r2,0,6,True
XXyxY,XXXXXYxyxyXYXy,r2,0,5,False
XYXYXy,XXXXXXyxxxYXYXY,r2,1,1,True
XXyxY,XXXXyXXYY,r2,2,5,True
XYXyxY,XXXYxYxyxxyxy,r2,0,1,False
XXYXY,XXYxyxyyyxYxY,r2,0,0,True
XYXyxY,XXYYXYXXyxYXY,r2,0,11,True
XXyxY,XXyyxYXyXYxyXY,r2,0,3,False
XXyxY,XXyxyXyyxYYxxY,r2,0,0,True
XXyxY,XXYYYXyyyxyXYY,r2,0,4,False
XXYXY,XXYXyyxYxyxYXY,r2,0,0,True
XYXyxY,XXXyxYxxyyyxY,r2,0,6,True
XYXyxY,XXXYYxxxyxyyy,r2,0,3,False
XXXXYxyXY,XXXXXXXXXYY,r2,5,6,True
XXYxxYXY,XXyxYXYxY,r2,3,0,False
XXYxxyXY,XXYYXyxxyxY,r2,0,3,False
XYXyxY,XXXXYXYxYxyxY,r2,0,0,True
XXyXYXY,XXXYXyyxYY,r2,2,4,False
XYxYYxYY,XYYYxYYxy,r2,2,8,True
XYXyxY,XXXYXyxYxxYXY,r2,0,8,True
XYXyxY,XXXYxYxYYYXyxyy,r2,0,2,False
XXyxY,XXYYxYXyXYXXyy,r2,0,10,True
XXyxY,XXXXYYYXyyXYXy,r2,0,5,False
XYXyxY,XXXXYYXYxxY,r2,0,0,True
XYXyxY,XXXyyxYYxyyxY,r2,0,0,True
XXYxYY,XXyxYxY,r2,1,0,True
XYxyXy,XXXyxyXXyXyyy,r2,1,7,True
XXYXY,XXyyyxYYYXYYxy,r2,0,11,True
XYxyXyyyy,XXYxYYxyXYxyy,r2,4,9,True
XYYxyyy,XYxYxYY,r2,0,2,False
XXXYY,XYYYYYxyyXyy,r2,0,5,False
XYXyxY,XYYxYYXYxyyyy,r2,0,6,True
XYXyxY,XXXYYXyXXYxYY,r2,2,7,True
XXyxY,XXXyxyXXYYY,r2,1,5,True
XXyxY,XXXXXYYYXyyyy,r2,2,10,True
XYXYXy,XXYYYXyxy,r2,0,7,True
XXXXXYxyxY,XXXYXXYXyxY,r2,1,6,False
XXyxY,XXyyyXYY,r2,0,0,True
XYXyxY,XXXXXYxYxyxxy,r2,2,6,False
XXXyXYxy,XYYXyXyxYxy,r2,1,6,False
XXYxY,XXYYYXyXYXYxxY,r2,0,0,True
XXYXY,XXyyXYYxyXYxY,r2,0,0,True
XYXyxY,XXYYYYXYYYYXXyy,r2,0,11,True
XYXyxY,XXYxYYXyxxy,r2,1,9,True
XXYXY,XXyXYxYXyyxYxY,r2,0,0,True
XYXyxY,XXXYXYXYYxxyy,r2,0,4,True
XXyxY,XXXXyXYYxyXXXY,r2,0,10,False
XXXXXXYxxyxxy,XXXXXXyxxxxxY,r1,4,9,False
XXXXYxY,XXXYYxyxxyXY,r2,0,3,False
XXYxY,XXXyXYYYYXYxxY,r2,0,0,True
XXyxY,XXXYYXyyXyyxY,r2,0,0,True
XXyxY,XXXyXYYXXyy,r2,0,7,True
XYXyxY,XXYxxYYXyXYXY,r2,1,12,False
XYYxyyy,XXYYYYYYYxY,r2,3,10,True
XXXXXXYxYXy,XXXXXyxxxxY,r1,0,1,False
XYXyxY,XXyXYYYxYxyxYXy,r2,0,13,True
Xyyy,XXYYxxy,r2,1,5,False
XXYXY,XXYYxyXyXyxYY,r2,0,0,True
XYXyxY,XXXyyxxYXYxYY,r2,0,8,True
XYXyxY,XXXYxxxYYXXXyxy,r2,1,14,True
XXyxY,XXYXXyyxYxyyXY,r2,0,3,True
XXyxY,XXYYxYXyxYxyy,r2,0,10,True
XYXyxY,XXXYYxyXY,r2,2,5,False
XXyxY,XXyyXyXYYXyxY,r2,0,0,True
XXyxY,XXYYXyXYxyyy,r2,0,7,False
XXyxY,XXXXYXYYXyyxyy,r2,1,12,True
XYXYXy,XXYXyyxxY,r2,0,5,True
XYXyyXy,XXyyyxYYYXy,r2,0,5,False
XYXyxY,XXXYYYxyXyxYY,r2,0,12,True
XXXXXXYXXYXy,XXXXXXXYXyXXY,r2,0,10,True
XXYxY,XXYYxYYxyyyyXY,r2,0,0,True
XXyxY,XXXyXXYYxxyXXY,r2,0,4,False
XXyxY,XXyxYYXyXYxyXY,r2,0,0,True
XXyxY,XXYYXYXYXXyXyy,r2,0,8,True
XYXyxY,XXyXYxYxYXyxY,r2,0,0,True
XXYxY,XXYYYXYYYY,r2,0,0,True
XXyxYXyXy,XXYxYxyXyy,r2,5,9,False
XYXyxY,XXXYYYYxyxy,r2,0,1,False
XXyxY,XXYYxxyXYXyyXY,r2,0,8,False
XXXyxxYXy,XXXXyXXyxy,r2,4,9,True
XYXyxY,XXYxyyXYxxyXY,r2,0,3,False
XYXyxY,XXYYYYXYYXyxy,r2,0,1,False
XXXXyxYXy,XXXXXXyXXYxxxy,r2,0,7,True
XXyxY,XXYYXyxyxyXYXy,r2,0,5,False
XXyxY,XXXYYYxxYxyyy,r2,2,8,False
XXXXXYxxxxy,XXXXXyXYXXy,r2,0,0,True
XXXyxYXy,XXXYxyyxY,r2,3,7,False
XYXyxY,XXyyxYxyxYYYXyy,r2,0,10,True
XXyyxY,XXYxyXYxyxYxy,r2,0,9,False
XXyxY,XXXyyyyxxYXYY,r2,0,10,True
XXyxY,XXyyxyyxYYYYXY,r2,0,0,True
XXYXY,XXYYXyxYXyxyxY,r2,0,5,False
XXYXY,XXyxyXYXYXYYY,r2,0,9,True
XXXXYXY,XXXYXXyxYYxy,r2,1,5,True
XXyxY,XXXXyxyxxyXYXY,r2,0,5,False
XYYXyxYY,XXXYxYxYY,r2,0,0,True
XYXyxY,XXYYYYxxyxYXyyy,r2,0,11,True
XXyxYxY,XXYXXyxyxxy,r2,0,3,True
XXYxYXYXY,XXYxYxyyXY,r2,0,0,True
XXyxY,XXYXXYxyxyyXYY,r2,0,3,True
XXXYxyXYXXY,XXXYXXYXYXyXY,r2,0,7,True
XXXXXXXXXYY,XXXXXXXXYXYXXXXY,r2,1,9,True
XXYXYxyXXYY,XXYXXYXYXYXY,r1,0,0,True
XYXyxY,XXXXYxxyxxyXY,r2,0,3,False
XYXyxY,XXXXXyxYYxyxY,r2,2,5,False
XYxyXyy,XXyyXyxYxy,r2,2,1,True
XXyxY,XXYXXYXyyy,r2,1,6,False
XYXyxY,XXXYXXYxyxY,r2,1,6,False
XXYXY,XXyxyxYxyyxYXY,r2,0,0,True
XXXXXXXyy,XXXyXXyxY,r2,1,7,True
XXXYxxY,XXXyxYYYY,r2,1,8,False
XXyxY,XXXyXYXXYxyXXY,r2,0,11,False
XYYXYxyy,XXYXYXXYY,r2,4,1,True
XXyXyXYxy,XXyXXyyXXyyXYYXyy,r2,0,0,True
XYYXyxY,XYXYXyyyxYxY,r2,0,0,True
XYXyxY,XXyxYxYxYXyXY,r2,0,5,True
XXyxY,XYXYxyxYxyxyy,r2,0,8,True
XYXyxY,XXXYxYYxyxYxyXy,r2,0,11,True
XYXyxY,XXXyxYXYxyyxY,r2,0,6,True
XYXyxY,XXXXYXYxyyxYY,r2,1,8,False
XXXYXXY,XXYYxyyyXYY,r2,0,0,True
XXyxY,XXYXXYxYXXyxy,r2,0,8,True
XYXyxY,XXYXXYxyyxYXY,r2,0,11,True
XYXyxY,XXXyxyXyxxYxY,r2,1,9,True
XXYXXYY,XXXYXYYXY,r2,0,7,True
XXyxY,XXXYYxyyXXyxYY,r2,0,13,True
XYXyxY,XXXyxYxYXyyxY,r2,0,6,True
XYXyxY,XXXYxYXYxyyxY,r2,0,6,True
XXyxY,XXXYXXyXXyyxxY,r2,0,4,True
XYYxy,XYXYxYYYY,r2,0,4,False
XXyxY,XXXYXXYxxyxyXY,r2,0,5,False
XXYXY,XYXYxYYYxyyXyXy,r2,0,4,True
XYXyxY,XXYXYxYxxYXXy,r2,0,10,True
XYYXyxy,XXXXYXyxY,r1,1,8,True
XXyxYxY,XXYXyxYxxYxy,r2,1,8,True
XYYYXyxY,XXYxxYXYY,r2,0,6,True
XXyxY,XXYxyyXyxyxYXY,r2,0,12,True
XXyyxY,XXXXyyxxYXXyy,r2,0,9,True
XXXXyXXYXy,XXXXXyxxxxY,r1,5,6,True
XXYXY,XXYYYxYXyXXyXY,r2,0,0,True
XXXXXYY,XXXyXXYxxxY,r2,0,0,True
XXYXY,XXYxYYXYXyyXY,r2,0,0,True
XYXyxY,XXyxYYxxYXyxy,r2,1,12,True
XYXyxY,XXYYXYxYYXyxyXy,r2,1,12,True
XYXyxY,XXXYxxYxyyxxy,r2,2,7,False
XXYXY,XXyXyXYYxYYXY,r2,0,0,True
XXXYY,XXXYxYYXXyXY,r2,0,0,True
XXYXY,XXXyyxYYxyXYY,r2,0,0,True
XXyxY,XXYXYXyyyxxYxY,r2,0,0,True
XXYXXyxxy,XXYYXyyxxy,r2,0,0,True
XXXXXyxyXY,XXXXXyxYxxyxY,r1,0,3,False
XXYxY,XXYxyXYYYxxyXY,r2,0,0,True
XXyxY,XXXYxxyyyxYYY,r2,0,7,False
XYXyxy,XXyxyXyxYXYxy,r2,0,5,False
XYXyxY,XXYXXYxYXYY,r2,0,8,True
XXYxyXY,XXXYYxxyxxy,r2,0,4,False
XXYXY,XXYYxxYXyyyXY,r2,0,0,True
XXYxY,XXYYYXyxxyxyxy,r2,0,5,False
XXyxY,XXXXXYxxYxyyXy,r2,1,10,False
XXYXY,XXyyXYxYYXYXY,r2,0,0,True
XXyxYXYXY,XXXYXYXYXYXXY,r1,0,0,True
XXYXY,XXYXYxYXyyyXYYY,r2,0,0,True
XYYxy,XXYxyyyyyy,r2,0,5,True
XXYXY,XXYxyxyXYxxy,r2,0,8,False
XYYYXyy,XXYxyXYxy,r1,5,3,True
XXYXY,XXyxyyXYXYxYxY,r2,0,10,True
XXyxY,XXXyxyyyxYxYXY,r2,1,5,True
XXYXY,XXyxyyxYxyxYXY,r2,0,0,True
XXXYYxyxy,XXXXyXXXYxy,r1,0,5,True
XXXYXYYXY,XYXYXYxyxy,r1,0,3,False
XXYXY,XXYXyXYYXYXYXY,r2,0,12,True
XYXYXy,XXyXXyxYXYY,r2,0,3,True
XXYxY,XXYXXYYYXyxYxY,r2,0,0,True
XYXyxY,XXXyyxxyXYYxY,r2,0,6,False
XXYXY,XXyXyXYYYxyxY,r2,0,0,True
XXyxY,XXYYXYYYXyXyyy,r2,0,5,False
XXYXYXyxY,XXXYxyXYXXYxY,r2,0,8,False
XXyxY,XXXYXXXyXYxyXY,r2,0,3,False
XXyxY,XXXyyxyyXyXXYYYY,r2,2,4,True
XXyXYxy,XXXyxxyXYxY,r2,1,10,True
XXyxY,XXXXYYxYXXXyxy,r2,0,8,True
XYYXyxY,XYYXYYYxYXy,r2,0,1,False
XXYXyy,XXYXXyy,r2,0,0,True
XXYxY,XXXYYYXYXYYxxY,r2,0,0,True
XXyxY,XYYXYxyXyyy,r2,0,1,False
XXYXY,XXYYYXYxyXyXY,r2,0,0,True
XXYxyXYxY,XXYYXyxYxY,r2,0,0,True
XYXyxY,XXXYYXYYYXYxxyy,r2,0,9,True
XYXyxY,XXXXYxyxxyxxY,r2,1,10,False
XXXXXXyxYXXy,XXXXyXXXXyXXXXyXY,r2,0,5,True
XXyxY,XXXYxYxyXXYxy,r2,0,6,False
XXXXXYY,XYYYxYXyyXy,r2,0,3,True
XXXYXYY,XXXYxxxyxy,r2,3,4,True
XXXyXYXXy,XXXyxxYXXyXyXY,r1,1,2,True
XXYXY,XXYYXyyyxxYXY,r2,0,0,True
XYYYYYYXy,XXYYXYYYYY,r1,1,1,True
XXYXXyxy,XXXyxyxxYxY,r2,0,3,False
XXYXYXYXXYYXY,XYXYXYXYxyxyxy,r1,5,7,True
XXYxY,XXYXXyxxyyxYYY,r2,0,6,False
XXyxY,XXyxYYxyxYXXyy,r2,0,5,True
XXyxY,XXXYXyxxxyXYxy,r2,0,5,False
XYXyxY,XXXYXyxxYXyxY,r2,0,0,True
XXyxY,XYYYXyXyXyy,r2,0,1,False
XXyxY,XXXXYxyxYXyXXY,r2,0,9,True
XXyxY,XXXyyXXYYYxyXY,r2,0,3,False
XYXyxY,XXXXXXYYxYxxY,r2,0,0,True
XYXyxY,XXXXYXyxxyxxY,r2,1,8,True
XXyxY,XXYYYxyyXyxxY,r2,0,0,True
XYXyxY,XYXyxyyxYxY,r2,0,0,True
XXyxY,XXXYXyxYxyy,r2,0,8,True
XXyxY,XXyyyyxYxYYYXY,r2,0,0,True
XYXyxY,XXXyXyxYxYY,r2,0,8,True
XYXYXy,XXyyyyXYxYxYY,r2,0,6,True
XXXYxxy,XXyxYXy,r2,0,0,True
XXyxY,XXYXXYxYxxyXy,r2,0,3,False
XXyxY,XXYYxYXXYxyxyy,r2,0,6,True
XYXyxY,XXXyXYXYYxxxy,r2,0,10,False
XXyxY,XXXXXYxYXYYxyyXy,r2,0,8,True
XYXyxY,XXYYxYYxyxYXXyy,r2,0,11,True
XYXyxy,XXXXyxyxxyyXY,r2,0,7,True
XXyxY,XXXXYYXyyXYXyy,r2,0,6,False
XXXXYXY,XXXyxYYxYXXy,r2,3,3,True
XXyxY,XXXYxyyxYXYYXy,r2,0,9,True
XXXXYXY,XXYXXyXYxyxY,r2,0,3,True
XXyxY,XXYxYYXXyyxyxY,r2,0,0,True
XXyxY,XXXyxxyxxyXYXY,r2,0,5,False
XXyxY,XXXYXyyyxYXYXy,r2,0,10,True
XYXyxY,XXyXYXYYxxYXY,r2,0,11,True
XYXyxY,XXXYxxYXYXYXy,r2,0,9,True
XXyxY,XYYxYXyyxyy,r2,0,1,False
XXYYxxy,XXyxyXYYxYY,r2,0,1,False
XXYxxyXYxxy,XXXXXYXXXyxy,r2,6,5,False
XYXyxY,XXXyxxyxxYXYY,r2,0,10,True
XXYxxyXY,XXYXYXyxYXY,r2,0,5,False
XYYYYXyxY,XXYxYXYxYXYxYXYYY,r2,0,13,True
XXyxY,XXXXyXyyXXXYY,r2,0,0,True
XXyxY,XXXXYYxYXyyyXy,r2,2,9,False
XXYXY,XXXYYxyXYYxyy,r2,2,4,True
XXYXY,XXXyyXYYxYxYxy,r2,0,1,False
XXXyXyXy,XXXyxYYxyXy,r2,0,0,True
XXYXXyxy,XXXyxyXXY,r2,0,6,True
XXyXyyXyy,XXyyXyyXyxY,r2,1,9,True
XYXyxY,XXYxYXYXXyxxy,r2,0,5,True
XXYXY,XXyXyXYxxYY,r2,0,0,True
XXXXYXXXY,XYXyXyXYY,r2,0,2,True
XXyyxY,XXYxyxY,r2,0,0,True
XXyxY,XXYYYxxyXYXyy,r2,0,6,False
XXYxxyxy,XXXYxyXYxxy,r2,2,0,True
XXyxY,XXYYxyXyyXYXy,r2,0,5,False
XXyxY,XYXyyxYYYxyyy,r2,0,1,False
XXXyxYxYY,XYXyxYxyy,r2,2,7,True
XYXYXy,XYXyxYYXyxYXy,r2,0,0,True
XXyxY,XXXYXXyxxyXYY,r2,0,4,False
XXYxY,XXXyxYxyyxYYY,r2,1,11,False
XYXyxY,XXYXYYYYxyxYXXy,r2,0,12,True
XXYXYXY,XXYXyxYxxyxy,r2,0,3,False
XXXYXyXY,XXXYXYxyyxyxY,r2,0,3,False
XYXyxY,XXXXYXyxxxYxY,r2,1,8,True
XXyxY,XXXYYYXYxyyy,r2,0,6,True
XXyxYXy,XXXYXyyXXyXy,r2,0,10,True
XYXyxY,XXYXXYxyxxyXY,r2,1,9,False
XYXyxY,XXXXYYxYXyXYY,r2,0,4,False
XXyxY,XXXyyxyxxYxYYY,r2,2,4,True
XYxyyXyyy,XYYYYxYYYxyy,r1,0,6,False
XXyxY,XXYYXYXyxyXyXy,r2,1,9,True
XXYXYXY,XXXYxyxYXXY,r2,0,8,True
XYXyyxYxy,XXyxYXyyxY,r2,0,6,False
XXYXXyxy,XXXYxxyxyXY,r2,1,9,False
XYYYXYxy,XXYXYxYXYxY,r2,0,5,False
XXXyxxYYYY,XXXXYxyxxYY,r2,2,0,True
XXYxY,XXYYxYxyXyxYXY,r2,0,7,False
XYXYxy,XXYXYXyXYYY,r2,2,5,True
XYXyxy,XXXyxYxyyXY,r2,0,9,True
XXYXY,XXYYYxYxxyyXXy,r2,0,5,False
XYXYYYXYYY,XYYXyxYXYYY,r2,0,0,True
XXXXyXYY,XXXXXXYxyXY,r2,1,0,True
XXyxY,XXyyyXYYYxyXYY,r2,0,4,False
XXYXY,XXXXYYXyxYXY,r2,0,0,True
XXyxY,XXXYXYxyXyyXYY,r2,0,7,False
XXyxY,XXYxYxYXyxxyyy,r2,0,7,True
XXYXY,XXXyyXXYxYxxY,r2,0,0,True
XXyxYXYXY,XYYXyXYxy,r1,4,5,False
XYXyxY,XXYXYXYXYxYXy,r2,0,3,True
XXYXY,XXYxxYXYxyyyXY,r2,0,0,True
XYXyxY,XXXyyyXYYYxxY,r2,3,1,True
XXXXXXXXyXXYxy,XXXXXXXXXXXyxxYXy,r2,6,10,True
XXXXyxYXy,XXXXyXXyxxxY,r2,0,5,True
XXyxY,XXYXyXXYYYXyy,r2,2,5,True
XXyxY,XXYYYxxyXYxyXy,r2,0,7,False
XXyxY,XXXYxYxxyXXYxy,r2,0,6,False
XXYxyxY,XXyxYYY,r1,0,5,True
XXYxY,XXXyxxYYXYXYYY,r2,1,12,False
XXyxY,XXYXYXyXyxyyXY,r2,0,3,False
XXYXY,XXXyXYXyxxYxY,r2,2,6,False
XYXyxY,XXXXXYYYXYY,r2,1,3,False
XXyxY,XXXyyxxYYxyyXY,r2,0,3,False
XXyxY,XYXyXYXyXYXyy,r2,0,10,False
XXYXY,XXyxYYxyxyxyXY,r2,0,7,False
XXyxY,XXXYxYxxYXyXy,r2,0,9,True
XXyxY,XXXYxYxyyyxyxY,r2,0,0,True
XXyxY,XXyXYYXyXY,r2,0,0,True
XXyxY,XXYYXyXyxyXYxY,r2,0,5,False
XYXyxY,XXXYYxxYYXyyXXY,r2,2,11,True
XXyxY,XXYYXYXyXXyyxY,r2,0,0,True
XXYXYXY,XXXyXyxxYYYXY,r2,0,0,True
XXYXyXYxY,XYXyxYXyxY,r1,1,8,False
XXYxYxYXyXyyXy,XXXyXYxYxYXyyXy,r1,5,12,True
XYXyxY,XXXyyxyxyxyxYYY,r2,0,7,False
XXyxY,XXYxyXyxyxyxYY,r2,0,13,True
XYXyxY,XXyyXYYxxyxYY,r2,0,12,True
XXyxY,XXYXyxYYYxyxxy,r2,0,7,True
XXYXYXY,XYYYYYxyyXyy,r2,4,2,True
XYXyxY,XXXXXYxYYYXYY,r2,0,10,True
XYXyyXy,XXyyXyyXYYXy,r2,0,6,True
XXyxY,XXYXyxxyXXYxy,r2,0,6,False
XXyxY,XXXYYXYXyXyyxY,r2,0,0,True
XYXyxY,XXXYYXyxYXYxY,r2,0,9,True
XXyxY,XXYYxyyXyxYXY,r2,0,11,True
XXyxY,XXYxyyXyxYYxxY,r2,0,10,True
XXyxY,XXXXXXXyxxYXY,r2,1,9,True
XXyxY,XXXYXyyXYxY,r2,0,5,False
XXYXY,XXyXyxYXYXYYY,r2,0,9,True
XXyxY,XXYYXYXYXyyXyyy,r2,1,9,False
XXyyxY,XXXyXyXXyyy,r2,2,10,True
XXyxY,XXXyxYXyyXY,r2,0,6,True
XXYxY,XXXYXyxYxxyxy,r2,0,3,False
XYXyxY,XXXXXXYXYYxYY,r2,3,8,True
XXYxY,XXXyXYYYxYxyxY,r2,0,0,True
XXyxY,XXyyyyXYYYXyXY,r2,0,0,True
XXYXY,XXXXYxYXyXYxY,r2,0,0,True
XYXyxY,XXyxYXyxyxYxY,r2,0,5,True
XXYxxyxy,XXXXyxYxY,r2,3,7,False
XXyxY,XXYXYxyyXYXyxY,r2,0,0,True
XYxYYYXyyy,XXyxyXyxYYY,r2,0,3,False
XXyxY,XXYxxyyyxyxYXY,r2,0,9,True
XYXyxY,XXYxYxYXYXyXy,r2,0,7,True
XYXyxY,XXXXyxyyxyxxYxY,r2,0,9,False
XXYXY,XXyxYYxxyXyyxY,r2,0,0,True
XXYYxxy,XXXXYYxYxYxY,r2,2,7,True
XXyxY,XXXXXYXYXyyxy,r2,0,1,False
XYXyxY,XXYYxxyyyxy,r2,0,1,True
XXYXY,XXYXYXXyxxYxxy,r2,0,5,True
XXYxY,XXXyxyxYYxYYXy,r2,0,11,True
XXXYxxy,XXXYXyxYxyxY,r2,3,4,True
XYXyxY,XXXYxYYXXYXYY,r2,0,10,True
XXXXXyxYxxy,XXXXXyXYxxyXyXXy,r2,0,0,True
XXyxY,XXYxyxyXYXyyxY,r2,0,0,True
XXyxY,XXXXyxyXYYY,r2,0,5,False
XXyxY,XXXyyxxyxxYXXY,r2,0,11,True
XXyxY,XXXXXXYxyXXXY,r2,0,5,False
XYXyxY,XXYXYXXyxYYXY,r2,0,3,True
XXyxY,XXXYYxYxyyxyXy,r2,0,3,False
XYXyxY,XXyXYYYxyxYXy,r2,2,7,False
XXXXYxyXY,XXYXyxxyxYYxy,r2,0,6,False
XXYYxxy,XYXYxYYY,r2,0,3,True
XYYxYYYxy,XYYxyyyyXyyy,r1,1,4,False
XXYXYXY,XXYYxYYXXyy,r2,0,7,True
XXYxY,XXXyyyxYYxyxxY,r2,0,0,True
XYYxyXyyyy,XYXyyyyyyyy,r2,0,0,True
XXyxY,XXXXyyyXYXXYYY,r2,0,8,False
XXyxY,XXYYxxyXYxyyxy,r2,0,8,False
XXyxY,XYYYXyy,r2,0,1,False
XYYxy,XXYxxyxy,r2,0,0,True
XXyxY,XXXXYxYXYXXyXy,r2,0,9,True
XXyxY,XXYxYXyXyy,r2,1,9,False
XXyxY,XXXXyxyyXYYYXY,r2,1,6,True
XYXyxY,XXXYxYXyxxyXY,r2,0,3,False
XYXyxY,XXXYxYxxYXXXyxy,r2,1,14,True
XXXYxyXY,XXXYYXXyxyxxY,r2,0,0,True
XXyxY,XXXYYXXyxxyxY,r2,0,0,True
XXyxY,XXXXYXyxYYXXXy,r2,0,9,True
XXYXY,XXyxyxYxyxyXYY,r2,0,12,False
XXyxY,XXyxYXyyXyxYxY,r2,0,0,True
XXyxY,XXXYXYXXyyyyxY,r2,0,0,True
XYxYYxYxy,XYxyXYxyXy,r1,0,8,True
XYXyxY,XXXYxxxyyxYXY,r2,0,11,True
XXyxY,XXyyyyXyXYXYYY,r2,0,0,True
XXYxY,XXyxyxYxyXY,r2,0,3,False
XYXyxY,XXXYxyXYxYYxy,r2,1,11,False
XXyxY,XXYYXXy,r2,0,4,True
XXYXY,XXyXYYYxyyxY,r2,0,0,True
XXyxY,XXXXYXYYxyXy,r2,0,3,False
XXYXY,XYXyXyXYYYY,r2,0,2,True
XXyxY,XXXyxyyyXXYYXY,r2,1,5,True
XYXyxY,XXXYXXYXYYxYY,r2,3,8,True
XXyxY,XXXYxyxyXYXXy,r2,0,10,True
XYXYXy,XXyyxYXYYxy,r2,0,3,False
XYYXyxyy,XYXyyXyXy,r1,0,0,True
XXYXY,XXyXYXYxYYxxyy,r2,0,7,True
XYXyxY,XXYXYxxyyxYXY,r2,0,11,True
XYXyxY,XYXYYXy,r2,2,0,True
XXyxY,XXYxyyxYxYXyXy,r2,0,8,True
XYXyxY,XXXYYXYXY,r2,0,7,True
XYXyxy,XXXyyxy,r2,0,0,True
XYxYxyy,XXyXyyXYY,r2,2,8,False
XXYxxyxy,XXXyyxxYxYY,r2,0,4,False
XXyxY,XXXXYYXYYxyxyy,r2,0,4,False
XYXyxY,XXYxxYYxyXYXy,r2,0,5,False
XXyxY,XXYYYxyXYxyXy,r2,0,7,False
XXYXXyxy,XXXXXyxxYXy,r1,0,3,False
XYXYXy,XYYYXyyyXYYxy,r2,0,3,False
XXYXY,XXYxxyXXYxxyxy,r2,0,3,False
XYxYYxy,XXyXyyXYxxy,r2,1,8,False
XXyxY,XXYxYxyyXyXYxy,r2,0,5,False
XXyxY,XXYXXYYXyyXyXY,r2,0,3,False
XXyxY,XXYXXyyyXyXYY,r2,0,3,True
XXXyXYxy,XXYXyxyxYXyXYXy,r2,2,13,True
XXyxY,XXXXYYYYXyXyXy,r2,0,8,True
XYXyxY,XXYxYxYxxyyyy,r2,1,12,True
XXYXY,XXXYYXyyXYYxY,r2,0,0,True
XXyXyXXyyXy,XXyXyXyxYXyXy,r2,3,3,True
XXyxY,XXXYYXyyXyxYxY,r2,0,12,True
